year,sequel,production_budget,S_australia_rev,X_australia_rev,S_austria_rev,X_austria_rev,S_belgium_rev,X_belgium_rev,S_brazil_rev,X_brazil_rev,S_bulgaria_rev,X_bulgaria_rev,S_chile_rev,X_chile_rev,S_czechrepublic_rev,X_czechrepublic_rev,S_finland_rev,X_finland_rev,S_france_rev,X_france_rev,S_germany_rev,X_germany_rev,S_greece_rev,X_greece_rev,S_hungary_rev,X_hungary_rev,S_iceland_rev,X_iceland_rev,S_italy_rev,X_italy_rev,S_lebanon_rev,X_lebanon_rev,S_mexico_rev,X_mexico_rev,S_netherlands_rev,X_netherlands_rev,S_newzealand_rev,X_newzealand_rev,S_norway_rev,X_norway_rev,S_poland_rev,X_poland_rev,S_portugal_rev,X_portugal_rev,S_singapore_rev,X_singapore_rev,S_spain_rev,X_spain_rev,S_turkey_rev,X_turkey_rev,S_unitedarabemirates_rev,X_unitedarabemirates_rev,S_unitedkingdom_rev,X_unitedkingdom_rev,S_us_rev,X_us_rev,t,title,prequeltitle,prequelT
2008,0,50000000,.0051367,5.17e+08,.0179465,9.21e+07,.008602,1.10e+08,.0071598,2.73e+08,.0134097,8922279,.0036654,4.22e+07,.0111842,3.07e+07,.0104019,4.87e+07,.0112261,6.74e+08,.01032,6.34e+08,.0101185,7.56e+07,.0067492,3.60e+07,.0162668,8766441,.0142204,4.12e+08,.0085766,6971064,.0051851,4.01e+08,.0053295,1.37e+08,.0059508,6.80e+07,.0111449,9.16e+07,.0032855,1.07e+08,.009466,7.05e+07,.0104065,6.62e+07,.0097328,5.47e+08,.0064967,6.26e+07,.0252651,4.32e+07,.0054043,1.15e+09,.0071131,6.01e+09,127,"Rambo","NaN",0
2008,0,90000000,.0142266,5.17e+08,.0046228,9.21e+07,.0148408,1.10e+08,.0064795,2.73e+08,.0083933,8922279,.0104202,4.22e+07,.0160357,3.07e+07,.0054212,4.87e+07,.0092011,6.74e+08,.0054382,6.34e+08,.0029998,7.56e+07,.007128,3.60e+07,.0101188,8766441,.0085082,4.12e+08,.0021822,6971064,.0164216,4.01e+08,.0068597,1.37e+08,.0150828,6.80e+07,.0044709,9.16e+07,.0070103,1.07e+08,.0087154,7.05e+07,.0130308,6.62e+07,.0101187,5.47e+08,.0092585,6.26e+07,.0086193,4.32e+07,.0181393,1.15e+09,.0118448,6.01e+09,128,"The Spiderwick Chronicles","NaN",0
2008,0,85000000,.0158913,5.17e+08,.0113052,9.21e+07,.0176748,1.10e+08,.0157176,2.73e+08,.0238676,8922279,.0093392,4.22e+07,.0099013,3.07e+07,.007618,4.87e+07,.0158601,6.74e+08,.0098749,6.34e+08,.0111653,7.56e+07,.0147095,3.60e+07,.0126712,8766441,.0105264,4.12e+08,.0082155,6971064,.0157616,4.01e+08,.0153265,1.37e+08,.0195906,6.80e+07,.0132264,9.16e+07,.009957,1.07e+08,.0155828,7.05e+07,.0225088,6.62e+07,.0181619,5.47e+08,.0073233,6.26e+07,.0159451,4.32e+07,.0147895,1.15e+09,.0133383,6.01e+09,129,"Jumper","NaN",0
2008,0,40000000,.0082866,5.17e+08,.0038712,9.21e+07,.008495,1.10e+08,.0096585,2.73e+08,.0127738,8922279,.0064855,4.22e+07,.0035281,3.07e+07,.0027845,4.87e+07,.0067119,6.74e+08,.0098972,6.34e+08,.0110302,7.56e+07,.0050257,3.60e+07,.006736,8766441,.00332,4.12e+08,.0164062,6971064,.0070185,4.01e+08,.0079354,1.37e+08,.0068632,6.80e+07,.0045206,9.16e+07,.004114,1.07e+08,.0088956,7.05e+07,.0110751,6.62e+07,.0120277,5.47e+08,.0163353,6.26e+07,.0135958,4.32e+07,.0100754,1.15e+09,.012023,6.01e+09,130,"Vantage Point","NaN",0
2008,0,1.050e+08,.0121461,5.17e+08,.0148084,9.21e+07,.0222489,1.10e+08,.0216627,2.73e+08,.0393802,8922279,.028958,4.22e+07,.0189305,3.07e+07,.0089677,4.87e+07,.0115906,6.74e+08,.0139967,6.34e+08,.0241463,7.56e+07,.0187692,3.60e+07,.0162115,8766441,.0198719,4.12e+08,.0172035,6971064,.0430293,4.01e+08,.0230381,1.37e+08,.0157115,6.80e+07,.0123773,9.16e+07,.0125003,1.07e+08,.0185352,7.05e+07,.0217001,6.62e+07,.0239863,5.47e+08,.0421667,6.26e+07,.0313456,4.32e+07,.0098492,1.15e+09,.0157694,6.01e+09,131,"10000 B.C.","NaN",0
2008,0,85000000,.0211283,5.17e+08,.0204038,9.21e+07,.0247649,1.10e+08,.0195484,2.73e+08,.0179019,8922279,.0148971,4.22e+07,.0155724,3.07e+07,.0190132,4.87e+07,.0229537,6.74e+08,.0219551,6.34e+08,.0087829,7.56e+07,.0189163,3.60e+07,.0232165,8766441,.0095971,4.12e+08,.0037331,6971064,.0234197,4.01e+08,.0148924,1.37e+08,.0266068,6.80e+07,.0201577,9.16e+07,.0276248,1.07e+08,.0190042,7.05e+07,.0144075,6.62e+07,.0202173,5.47e+08,.0145651,6.26e+07,.0102786,4.32e+07,.0149745,1.15e+09,.0257093,6.01e+09,132,"Dr. Seuss' Horton Hears a Who!","NaN",0
2008,0,35000000,.0090256,5.17e+08,.0071029,9.21e+07,.0128355,1.10e+08,.012269,2.73e+08,.0139898,8922279,.0049795,4.22e+07,.0040947,3.07e+07,.0029477,4.87e+07,.0095232,6.74e+08,.0120262,6.34e+08,.0165874,7.56e+07,.0061302,3.60e+07,.0114622,8766441,.0094716,4.12e+08,.0128757,6971064,.0076293,4.01e+08,.0090164,1.37e+08,.0095477,6.80e+07,.0034352,9.16e+07,.0075546,1.07e+08,.0068936,7.05e+07,.003143,6.62e+07,.0125061,5.47e+08,.0093511,6.26e+07,.0111112,4.32e+07,.0094479,1.15e+09,.0135026,6.01e+09,133,"21","NaN",0
2008,0,40000000,.0098349,5.17e+08,.0105835,9.21e+07,.0111847,1.10e+08,.0170453,2.73e+08,.0112337,8922279,.0047693,4.22e+07,.0064972,3.07e+07,.0040611,4.87e+07,.005403,6.74e+08,.0068138,6.34e+08,.0044396,7.56e+07,.0100594,3.60e+07,.0098164,8766441,.006604,4.12e+08,.0159742,6971064,.014824,4.01e+08,.0053735,1.37e+08,.0080885,6.80e+07,.0041052,9.16e+07,.0096284,1.07e+08,.0115106,7.05e+07,.0121395,6.62e+07,.0116831,5.47e+08,.0072833,6.26e+07,.0049566,4.32e+07,.0040787,1.15e+09,.0076552,6.01e+09,134,"Made of Honor","NaN",0
2008,0,1.400e+08,.0365378,5.17e+08,.0110605,9.21e+07,.0178391,1.10e+08,.0516502,2.73e+08,.0176103,8922279,.0327711,4.22e+07,.0130522,3.07e+07,.0136352,4.87e+07,.0284863,6.74e+08,.0135067,6.34e+08,.0238042,7.56e+07,.0192776,3.60e+07,.0317349,8766441,.0267795,4.12e+08,.0146057,6971064,.0492009,4.01e+08,.0151947,1.37e+08,.0401521,6.80e+07,.0202631,9.16e+07,.009303,1.07e+08,.0187793,7.05e+07,.0577987,6.62e+07,.021994,5.47e+08,.0264967,6.26e+07,.042601,4.32e+07,.029352,1.15e+09,.0529746,6.01e+09,135,"Iron Man","NaN",0
2008,0,35000000,.0186269,5.17e+08,.0272774,9.21e+07,.0219439,1.10e+08,.0192601,2.73e+08,.0188961,8922279,.0088828,4.22e+07,.0099506,3.07e+07,.012531,4.87e+07,.014823,6.74e+08,.0186877,6.34e+08,.0128183,7.56e+07,.0262001,3.60e+07,.0184794,8766441,.0125652,4.12e+08,.02907,6971064,.0189723,4.01e+08,.03029,1.37e+08,.0132069,6.80e+07,.0170029,9.16e+07,.0125893,1.07e+08,.0181685,7.05e+07,.0156663,6.62e+07,.0216992,5.47e+08,.0097977,6.26e+07,.0161593,4.32e+07,.0135719,1.15e+09,.0133559,6.01e+09,136,"What Happens in Vegas","NaN",0
2008,0,1.200e+08,.0042601,5.17e+08,.0013161,9.21e+07,.00004,1.10e+08,.016829,2.73e+08,.0021025,8922279,.0157474,4.22e+07,.0026615,3.07e+07,.0008521,4.87e+07,.0016469,6.74e+08,.0006956,6.34e+08,.0012395,7.56e+07,.0016876,3.60e+07,.0022383,8766441,.0018362,4.12e+08,.0008049,6971064,.0152833,4.01e+08,.0011098,1.37e+08,.0041616,6.80e+07,.0005007,9.16e+07,.0001936,1.07e+08,.0010984,7.05e+07,.0090378,6.62e+07,.0037456,5.47e+08,.0037938,6.26e+07,.0032426,4.32e+07,.0028118,1.15e+09,.0073113,6.01e+09,137,"Speed Racer","NaN",0
2008,1,2.250e+08,.0255097,5.17e+08,.0165593,9.21e+07,.0358312,1.10e+08,.0274075,2.73e+08,.0162629,8922279,.0524778,4.22e+07,.0396104,3.07e+07,.0198544,4.87e+07,.0377725,6.74e+08,.0206832,6.34e+08,.0199764,7.56e+07,.0284782,3.60e+07,.0174876,8766441,.0262113,4.12e+08,.0170645,6971064,.0480795,4.01e+08,.0211087,1.37e+08,.0322844,6.80e+07,.038961,9.16e+07,.0508066,1.07e+08,.0168634,7.05e+07,.0315382,6.62e+07,.0274276,5.47e+08,.0211987,6.26e+07,.0190111,4.32e+07,.0187283,1.15e+09,.0235617,6.01e+09,138,"The Chronicles of Narnia:Prince Caspian","NaN",0
2008,0,1.850e+08,.054152,5.17e+08,.0408798,9.21e+07,.0545103,1.10e+08,.0486486,2.73e+08,.0834292,8922279,.0313675,4.22e+07,.0580408,3.07e+07,.0674862,4.87e+07,.0610067,6.74e+08,.0476591,6.34e+08,.0402054,7.56e+07,.0548562,3.60e+07,.0626008,8766441,.046066,4.12e+08,.021228,6971064,.0287492,4.01e+08,.0500267,1.37e+08,.0569456,6.80e+07,.0603339,9.16e+07,.066596,1.07e+08,.0578381,7.05e+07,.0418323,6.62e+07,.0598788,5.47e+08,.0346477,6.26e+07,.0345402,4.32e+07,.0688031,1.15e+09,.0527565,6.01e+09,139,"Indiana Jones and the Kingdom of the Crystal Skull","NaN",0
2008,0,1.300e+08,.0479262,5.17e+08,.0491555,9.21e+07,.0530893,1.10e+08,.0599504,2.73e+08,.0246547,8922279,.0724984,4.22e+07,.0383932,3.07e+07,.0374902,4.87e+07,.0434991,6.74e+08,.0408115,6.34e+08,.0279706,7.56e+07,.0527284,3.60e+07,.0415646,8766441,.0534809,4.12e+08,.0271921,6971064,.0548713,4.01e+08,.0476111,1.37e+08,.0507415,6.80e+07,.042931,9.16e+07,.0822104,1.07e+08,.0471474,7.05e+07,.0651144,6.62e+07,.0397405,5.47e+08,.0197915,6.26e+07,.0384638,4.32e+07,.0341966,1.15e+09,.0358421,6.01e+09,140,"Kung Fu Panda","NaN",0
2008,0,1.500e+08,.0087135,5.17e+08,.0045036,9.21e+07,.0098349,1.10e+08,.0192846,2.73e+08,.0109737,8922279,.0080667,4.22e+07,.0048085,3.07e+07,.0045682,4.87e+07,.0141768,6.74e+08,.0038836,6.34e+08,.0110313,7.56e+07,.0086101,3.60e+07,.0174225,8766441,.0156777,4.12e+08,.0136253,6971064,.0303472,4.01e+08,.0097656,1.37e+08,.0128432,6.80e+07,.0167296,9.16e+07,.0045262,1.07e+08,.0101163,7.05e+07,.0275985,6.62e+07,.0140663,5.47e+08,.0204676,6.26e+07,.0419646,4.32e+07,.014082,1.15e+09,.022428,6.01e+09,141,"The Incredible Hulk","NaN",0
2008,0,48000000,.005874,5.17e+08,.0067997,9.21e+07,.0144341,1.10e+08,.0160168,2.73e+08,.010151,8922279,.0215343,4.22e+07,.0048325,3.07e+07,.0083578,4.87e+07,.0183826,6.74e+08,.0071903,6.34e+08,.0089022,7.56e+07,.0089381,3.60e+07,.0078579,8766441,.0093723,4.12e+08,.0049906,6971064,.0221032,4.01e+08,.0104543,1.37e+08,.0048797,6.80e+07,.0101583,9.16e+07,.0102468,1.07e+08,.0093293,7.05e+07,.0072686,6.62e+07,.0177172,5.47e+08,.0108587,6.26e+07,.0093811,4.32e+07,.00693,1.15e+09,.0107321,6.01e+09,142,"The Happening","NaN",0
2008,0,80000000,.0273109,5.17e+08,.008969,9.21e+07,.0082956,1.10e+08,.0187835,2.73e+08,.0125288,8922279,.0144531,4.22e+07,.0018841,3.07e+07,.0103724,4.87e+07,.005342,6.74e+08,.0090659,6.34e+08,.0156138,7.56e+07,.0057685,3.60e+07,.0191324,8766441,.0077825,4.12e+08,.0341215,6971064,.0260251,4.01e+08,.0087849,1.37e+08,.0229318,6.80e+07,.0055241,9.16e+07,.0023799,1.07e+08,.0161453,7.05e+07,.0213376,6.62e+07,.0096406,5.47e+08,.012085,6.26e+07,.0174094,4.32e+07,.0078241,1.15e+09,.0216814,6.01e+09,143,"Get Smart","NaN",0
2008,0,1.800e+08,.0274136,5.17e+08,.0292941,9.21e+07,.0390148,1.10e+08,.0230755,2.73e+08,.0175938,8922279,.0784597,4.22e+07,.0368455,3.07e+07,.035773,4.87e+07,.0415239,6.74e+08,.0380729,6.34e+08,.020986,7.56e+07,.0301704,3.60e+07,.0277345,8766441,.0296334,4.12e+08,.0139224,6971064,.0440915,4.01e+08,.0311257,1.37e+08,.0277657,6.80e+07,.0385504,9.16e+07,.0421329,1.07e+08,.0268599,7.05e+07,.0312677,6.62e+07,.0273747,5.47e+08,.0155743,6.26e+07,.0084614,4.32e+07,.0357675,1.15e+09,.0372352,6.01e+09,144,"WALL-E","NaN",0
2008,0,75000000,.0137899,5.17e+08,.0204949,9.21e+07,.0287054,1.10e+08,.0179623,2.73e+08,.0397532,8922279,.0099214,4.22e+07,.0191044,3.07e+07,.0123371,4.87e+07,.0151462,6.74e+08,.0145276,6.34e+08,.027518,7.56e+07,.0229875,3.60e+07,.0258679,8766441,.01504,4.12e+08,.0401124,6971064,.0177948,4.01e+08,.0169771,1.37e+08,.0127713,6.80e+07,.0126755,9.16e+07,.0194413,1.07e+08,.0253857,7.05e+07,.0243402,6.62e+07,.0130298,5.47e+08,.0317089,6.26e+07,.0413797,4.32e+07,.016787,1.15e+09,.0223784,6.01e+09,145,"Wanted","NaN",0
2008,0,1.500e+08,.0380023,5.17e+08,.0532788,9.21e+07,.0385179,1.10e+08,.0498839,2.73e+08,.0399177,8922279,.0326294,4.22e+07,.0361272,3.07e+07,.025185,4.87e+07,.045721,6.74e+08,.0615471,6.34e+08,.0203873,7.56e+07,.0351414,3.60e+07,.0302577,8766441,.0432434,4.12e+08,.034355,6971064,.0353577,4.01e+08,.037277,1.37e+08,.0434613,6.80e+07,.0290942,9.16e+07,.0322563,1.07e+08,.0256982,7.05e+07,.0292375,6.62e+07,.0480088,5.47e+08,.033504,6.26e+07,.045171,4.32e+07,.0426712,1.15e+09,.0379237,6.01e+09,146,"Hancock","NaN",0
2008,0,60000000,.0127586,5.17e+08,.0037489,9.21e+07,.0026593,1.10e+08,.0239544,2.73e+08,.0390844,8922279,.0421615,4.22e+07,.0033845,3.07e+07,.0113881,4.87e+07,.0160095,6.74e+08,.0023453,6.34e+08,.0198946,7.56e+07,.0108282,3.60e+07,.0282376,8766441,.0284519,4.12e+08,.0025893,6971064,.0345937,4.01e+08,.0015195,1.37e+08,.0149927,6.80e+07,.0007406,9.16e+07,.0116763,1.07e+08,.0215296,7.05e+07,.0153168,6.62e+07,.0178835,5.47e+08,.0573003,6.26e+07,.0144787,4.32e+07,.0064226,1.15e+09,.0169207,6.01e+09,147,"Journey to the Center of the Earth","NaN",0
2008,1,85000000,.0075203,5.17e+08,.0121936,9.21e+07,.0055169,1.10e+08,.0078371,2.73e+08,.0122206,8922279,.0037738,4.22e+07,.0121999,3.07e+07,.0055424,4.87e+07,.0069205,6.74e+08,.0090427,6.34e+08,.0040061,7.56e+07,.0117321,3.60e+07,.013341,8766441,.0114601,4.12e+08,.0022022,6971064,.0158638,4.01e+08,.0050096,1.37e+08,.0090028,6.80e+07,.0048753,9.16e+07,.0045948,1.07e+08,.0093163,7.05e+07,.0234396,6.62e+07,.0121533,5.47e+08,.0100219,6.26e+07,.0188971,4.32e+07,.0121165,1.15e+09,.012642,6.01e+09,148,"Hellboy II:The Golden Army","NaN",0
2008,0,1.850e+08,.0771779,5.17e+08,.055491,9.21e+07,.0404103,1.10e+08,.0737763,2.73e+08,.0365254,8922279,.0767294,4.22e+07,.0351635,3.07e+07,.0727777,4.87e+07,.0408273,6.74e+08,.0468133,6.34e+08,.0503694,7.56e+07,.0382983,3.60e+07,.0848102,8766441,.0336628,4.12e+08,.0550163,6971064,.0622647,4.01e+08,.0526697,1.37e+08,.0679827,6.80e+07,.0725167,9.16e+07,.035488,1.07e+08,.0307038,7.05e+07,.0549743,6.62e+07,.0298339,5.47e+08,.0479909,6.26e+07,.058804,4.32e+07,.0772927,1.15e+09,.0889851,6.01e+09,149,"The Dark Knight","NaN",0
2008,0,52000000,.0566787,5.17e+08,.082135,9.21e+07,.0345937,1.10e+08,.0131098,2.73e+08,.0351476,8922279,.0098962,4.22e+07,.1317281,3.07e+07,.0974175,4.87e+07,.0193761,6.74e+08,.0615981,6.34e+08,.0978129,7.56e+07,.1311282,3.60e+07,.1257641,8766441,.0313523,4.12e+08,.0516498,6971064,.0078155,4.01e+08,.0715791,1.37e+08,.081272,6.80e+07,.1830101,9.16e+07,.0735696,1.07e+08,.0763174,7.05e+07,.0191677,6.62e+07,.0357046,5.47e+08,.0116553,6.26e+07,.0133461,4.32e+07,.1148487,1.15e+09,.0239791,6.01e+09,150,"Mamma Mia!","NaN",0
2008,1,30000000,.0037526,5.17e+08,.004963,9.21e+07,.0048199,1.10e+08,.0056854,2.73e+08,.011296,8922279,.0062672,4.22e+07,.0089366,3.07e+07,.0061272,4.87e+07,.0049489,6.74e+08,.0050229,6.34e+08,.0073847,7.56e+07,.0127512,3.60e+07,.0045572,8766441,.0048628,4.12e+08,.0054627,6971064,.0083994,4.01e+08,.0032304,1.37e+08,.0034887,6.80e+07,.0043762,9.16e+07,.0056796,1.07e+08,.0107574,7.05e+07,.005456,6.62e+07,.0056057,5.47e+08,.0088858,6.26e+07,.0060494,4.32e+07,.0038112,1.15e+09,.0034909,6.01e+09,151,"The X-Files:I Want to Believe","NaN",0
2008,1,1.450e+08,.014955,5.17e+08,.0230118,9.21e+07,.0259447,1.10e+08,.0397912,2.73e+08,.045972,8922279,.0339644,4.22e+07,.0345491,3.07e+07,.0106192,4.87e+07,.0188852,6.74e+08,.0254625,6.34e+08,.0111165,7.56e+07,.0513636,3.60e+07,.0156306,8766441,.0193734,4.12e+08,.02674,6971064,.0384203,4.01e+08,.0201522,1.37e+08,.0134046,6.80e+07,.0114218,9.16e+07,.0317115,1.07e+08,.0264197,7.05e+07,.0455617,6.62e+07,.0346742,5.47e+08,.0463483,6.26e+07,.0476286,4.32e+07,.0188031,1.15e+09,.0170517,6.01e+09,152,"The Mummy:Tomb of the Dragon Emperor","NaN",0
2008,0,92000000,.0165625,5.17e+08,.0137695,9.21e+07,.006803,1.10e+08,.0026521,2.73e+08,.0126502,8922279,.004974,4.22e+07,.0152746,3.07e+07,.0092147,4.87e+07,.0066191,6.74e+08,.0069881,6.34e+08,.0133782,7.56e+07,.0284354,3.60e+07,.0259069,8766441,.011136,4.12e+08,.0134652,6971064,.0083507,4.01e+08,.006759,1.37e+08,.0109595,6.80e+07,.0110045,9.16e+07,.0079646,1.07e+08,.0125001,7.05e+07,.012304,6.62e+07,.0053076,5.47e+08,.0040726,6.26e+07,.022533,4.32e+07,.0134327,1.15e+09,.0183866,6.01e+09,153,"Tropic Thunder","NaN",0
2008,0,16000000,.0039577,5.17e+08,.0062721,9.21e+07,.001753,1.10e+08,.0015933,2.73e+08,.0033055,8922279,.0003684,4.22e+07,.0036883,3.07e+07,.0031484,4.87e+07,.0011975,6.74e+08,.0037308,6.34e+08,.0019158,7.56e+07,.0039952,3.60e+07,.0016548,8766441,.0026902,4.12e+08,.0086634,6971064,.0011608,4.01e+08,.0044675,1.37e+08,.0018714,6.80e+07,.0005443,9.16e+07,.009409,1.07e+08,.0038193,7.05e+07,.000539,6.62e+07,.0020768,5.47e+08,.0068976,6.26e+07,.0041849,4.32e+07,.0058367,1.15e+09,.0044757,6.01e+09,154,"The Women (2008)","NaN",0
2008,0,80000000,.010072,5.17e+08,.0086765,9.21e+07,.0124494,1.10e+08,.0032125,2.73e+08,.0150863,8922279,.0021111,4.22e+07,.0078813,3.07e+07,.0048185,4.87e+07,.0039976,6.74e+08,.0053326,6.34e+08,.0044118,7.56e+07,.0106869,3.60e+07,.0105294,8766441,.0004981,4.12e+08,.0221748,6971064,.0069661,4.01e+08,.0137016,1.37e+08,.0097782,6.80e+07,.0019012,9.16e+07,.0074029,1.07e+08,.0119778,7.05e+07,.0168468,6.62e+07,.0041331,5.47e+08,.0099815,6.26e+07,.0242332,4.32e+07,.0047999,1.15e+09,.0168768,6.01e+09,155,"Eagle Eye","NaN",0
2008,0,70000000,.0095298,5.17e+08,.0094054,9.21e+07,.0081548,1.10e+08,.0059493,2.73e+08,.0243527,8922279,.0055557,4.22e+07,.0052435,3.07e+07,.0029639,4.87e+07,.0104574,6.74e+08,.0084435,6.34e+08,.0171417,7.56e+07,.0055091,3.60e+07,.0046492,8766441,.0145736,4.12e+08,.0306709,6971064,.0053565,4.01e+08,.0080041,1.37e+08,.0057423,6.80e+07,.0083147,9.16e+07,.0048716,1.07e+08,.0124571,7.05e+07,.0107847,6.62e+07,.0138198,5.47e+08,.0204032,6.26e+07,.0205799,4.32e+07,.0038352,1.15e+09,.0065541,6.01e+09,156,"Body of Lies","NaN",0
2008,0,35000000,.0040997,5.17e+08,.0052487,9.21e+07,.0029143,1.10e+08,.003814,2.73e+08,.0159557,8922279,.0016082,4.22e+07,.0048987,3.07e+07,.0111633,4.87e+07,.0047979,6.74e+08,.0043432,6.34e+08,.0076617,7.56e+07,.0070793,3.60e+07,.0086856,8766441,.0044792,4.12e+08,.0124588,6971064,.0037198,4.01e+08,.0061968,1.37e+08,.0055242,6.80e+07,.0056689,9.16e+07,.0070658,1.07e+08,.0060326,7.05e+07,.0118534,6.62e+07,.0058387,5.47e+08,.0124047,6.26e+07,.0131759,4.32e+07,.0033134,1.15e+09,.0067695,6.01e+09,157,"Max Payne","NaN",0
2008,0,10000000,.0045289,5.17e+08,.0102375,9.21e+07,.006067,1.10e+08,.0093515,2.73e+08,.0083869,8922279,.0073329,4.22e+07,.008657,3.07e+07,.0043823,4.87e+07,.0061347,6.74e+08,.0076907,6.34e+08,.0115349,7.56e+07,.0028974,3.60e+07,.0009252,8766441,.0080569,4.12e+08,.0007765,6971064,.0025679,4.01e+08,.0033441,1.37e+08,.0027583,6.80e+07,.0013476,9.16e+07,.0088383,1.07e+08,.0084105,7.05e+07,.0024895,6.62e+07,.0098363,5.47e+08,.0403987,6.26e+07,.0103682,4.32e+07,.0090572,1.15e+09,.009441,6.01e+09,158,"Saw V","NaN",0
2008,1,11000000,.0149242,5.17e+08,.0287988,9.21e+07,.0259477,1.10e+08,.0204201,2.73e+08,.0058262,8922279,.0172274,4.22e+07,.0204778,3.07e+07,.0175967,4.87e+07,.0233905,6.74e+08,.0281888,6.34e+08,.0118968,7.56e+07,.0298639,3.60e+07,.0081571,8766441,.0309135,4.12e+08,.0420775,6971064,.0109654,4.01e+08,.0199563,1.37e+08,.0187228,6.80e+07,.0277016,9.16e+07,.0296914,1.07e+08,.0099259,7.05e+07,.0235031,6.62e+07,.0231839,5.47e+08,.0097869,6.26e+07,.0148123,4.32e+07,.029419,1.15e+09,.0150665,6.01e+09,159,"High School Musical 3:Senior Year","NaN",0
2008,0,55000000,.0049419,5.17e+08,.006038,9.21e+07,.008853,1.10e+08,.0040509,2.73e+08,.0099927,8922279,.0061699,4.22e+07,.0075376,3.07e+07,.0056341,4.87e+07,.0149379,6.74e+08,.0035614,6.34e+08,.0208251,7.56e+07,.0027809,3.60e+07,.0035927,8766441,.0153424,4.12e+08,.0178854,6971064,.0047217,4.01e+08,.0051962,1.37e+08,.0025234,6.80e+07,.002857,9.16e+07,.0030366,1.07e+08,.0155099,7.05e+07,.0041734,6.62e+07,.0213601,5.47e+08,.008028,6.26e+07,.0064315,4.32e+07,.0065659,1.15e+09,.0059461,6.01e+09,160,"Changeling","NaN",0
2008,1,1.500e+08,.0292096,5.17e+08,.073535,9.21e+07,.0598142,1.10e+08,.0620378,2.73e+08,.0304848,8922279,.0479403,4.22e+07,.1158006,3.07e+07,.0518747,4.87e+07,.0627038,6.74e+08,.0724617,6.34e+08,.0440775,7.56e+07,.0575883,3.60e+07,.0183391,8766441,.084733,4.12e+08,.0319858,6971064,.0420616,4.01e+08,.0627625,1.37e+08,.0298101,6.80e+07,.0376563,9.16e+07,.1087044,1.07e+08,.0672579,7.05e+07,.0416501,6.62e+07,.0373453,5.47e+08,.0357769,6.26e+07,.0441353,4.32e+07,.0307827,1.15e+09,.0299486,6.01e+09,161,"Madagascar:Escape 2 Africa","NaN",0
2008,0,15000000,.0281373,5.17e+08,.0280391,9.21e+07,.0345718,1.10e+08,.0227514,2.73e+08,.0244696,8922279,.0181035,4.22e+07,.0303963,3.07e+07,.0446035,4.87e+07,.0320436,6.74e+08,.0302762,6.34e+08,.051259,7.56e+07,.0168128,3.60e+07,.0310636,8766441,.0226699,4.12e+08,.0232979,6971064,.015937,4.01e+08,.0384334,1.37e+08,.0454306,6.80e+07,.0310564,9.16e+07,.0180701,1.07e+08,.0360014,7.05e+07,.0194436,6.62e+07,.0272185,5.47e+08,.0320901,6.26e+07,.0305092,4.32e+07,.0453112,1.15e+09,.0235116,6.01e+09,162,"Slumdog Millionaire","NaN",0
2008,0,2.000e+08,.039954,5.17e+08,.0515419,9.21e+07,.0432978,1.10e+08,.0273898,2.73e+08,.0408182,8922279,.0224806,4.22e+07,.045585,3.07e+07,.1073135,4.87e+07,.0457456,6.74e+08,.0642791,6.34e+08,.0533486,7.56e+07,.0279908,3.60e+07,.0473692,8766441,.0222647,4.12e+08,.0541541,6971064,.0150857,4.01e+08,.0646079,1.37e+08,.0443406,6.80e+07,.0731511,9.16e+07,.0467067,1.07e+08,.035787,7.05e+07,.0374446,6.62e+07,.0219923,5.47e+08,.0300679,6.26e+07,.0476466,4.32e+07,.0701242,1.15e+09,.0280117,6.01e+09,163,"Quantum of Solace","NaN",0
2008,0,1.500e+08,.0147293,5.17e+08,.0238757,9.21e+07,.0299236,1.10e+08,.0169838,2.73e+08,.0365079,8922279,.042362,4.22e+07,.0216952,3.07e+07,.0373462,4.87e+07,.0346945,6.74e+08,.0132454,6.34e+08,.0130696,7.56e+07,.021144,3.60e+07,.0181637,8766441,.0171658,4.12e+08,.0099059,6971064,.0197399,4.01e+08,.0260938,1.37e+08,.0163191,6.80e+07,.0228075,9.16e+07,.0452791,1.07e+08,.0316247,7.05e+07,.0269215,6.62e+07,.0200611,5.47e+08,.0210053,6.26e+07,.0108209,4.32e+07,.0232189,1.15e+09,.0189752,6.01e+09,164,"Bolt","NaN",0
2008,0,37000000,.0299671,5.17e+08,.0220778,9.21e+07,.0306314,1.10e+08,.024455,2.73e+08,.0141686,8922279,.0305621,4.22e+07,.0133804,3.07e+07,.0372447,4.87e+07,.0349216,6.74e+08,.037448,6.34e+08,.0382427,7.56e+07,.0081661,3.60e+07,.0111058,8766441,.0349719,4.12e+08,.040061,6971064,.0245466,4.01e+08,.0094406,1.37e+08,.0398751,6.80e+07,.0173557,9.16e+07,.0164862,1.07e+08,.0166677,7.05e+07,.0268183,6.62e+07,.0295727,5.47e+08,.0274193,6.26e+07,.0290903,4.32e+07,.0141503,1.15e+09,.0320714,6.01e+09,165,"Twilight","NaN",0
